-37.72,10.87,-28.33,1.57,-9.47,17.93,-33.95,9.14,-16.45,8.6,1
-37.72,10.87,-28.52,0.27,-9.47,17.93,-33.95,9.14,-16.52,8.21,1
-37.72,10.87,-28.52,0.27,-9.83,17.88,-33.95,9.14,-15.72,8.37,1
-37.72,10.87,-28.52,0.27,-9.83,17.88,-36.0,9.04,-15.64,8.23,1
-39.58,9.58,-28.52,0.27,-9.83,17.88,-36.0,9.04,-15.11,8.94,1
-39.58,9.58,-32.19,4.67,-9.83,17.88,-36.0,9.04,-15.32,9.12,1
-39.58,9.58,-32.19,4.67,-12.65,20.68,-36.0,9.04,-14.18,10.61,1
-39.58,9.58,-32.19,4.67,-12.65,20.68,-33.23,9.76,-14.0,11.11,1
-30.78,19.72,-32.19,4.67,-12.65,20.68,-33.23,9.76,-16.2,10.93,1
-30.78,19.72,-30.74,-3.92,-12.65,20.68,-33.23,9.76,-17.42,11.68,1
-30.78,19.72,-30.74,-3.92,-4.45,24.84,-33.23,9.76,-18.39,10.07,1
-30.78,19.72,-30.74,-3.92,-4.45,24.84,-32.64,6.29,-17.39,9.68,1
-31.53,14.14,-30.74,-3.92,-4.45,24.84,-32.64,6.29,-16.67,11.22,1
-31.53,14.14,-26.58,1.56,-4.45,24.84,-32.64,6.29,-16.6,10.86,1
-31.53,14.14,-26.58,1.56,-8.81,19.99,-32.64,6.29,-16.59,10.44,1
-31.53,14.14,-26.58,1.56,-8.81,19.99,-32.34,3.3,-16.73,5.37,1
-39.09,8.62,-26.58,1.56,-8.81,19.99,-32.34,3.3,-17.66,5.97,1
-39.09,8.62,-33.45,-0.75,-8.81,19.99,-32.34,3.3,-18.29,7.92,1
-39.09,8.62,-33.45,-0.75,-10.34,25.2,-32.34,3.3,-15.95,9.31,1
-39.09,8.62,-33.45,-0.75,-10.34,25.2,-35.64,8.77,-15.41,10.11,1
-37.19,5.97,-33.45,-0.75,-10.34,25.2,-35.64,8.77,-17.95,10.82,1
